X,Y,NO2,NOx,PM10,PM2.5
559969.3643,184393.4322,48.97702905,89.22116648,22.59833834,10.96068437
518161.4928,174451.6087,41.40878381,76.92846983,16.9525827,8.752448442
501583.7509,192909.4049,23.48636941,93.90615529,30.93247866,10.593915
530775.2947,189386.19,35.61658821,71.39010749,19.68030358,7.130467581
505016.3231,181350.1219,56.56310984,75.736879,25.32545419,19.14732554
516444.0559,199871.5649,47.3159678,64.21943087,14.13352048,15.56297163
559542.9906,166225.7615,49.39657836,86.93764115,26.62083865,21.83844919
542278.3111,183878.9341,79.6967119,61.59661948,12.18442012,12.40708095
503039.9978,169450.7224,43.936896,67.11796871,33.62256052,10.60763369
526921.2031,175602.9458,14.09615098,96.9742935,26.10831302,8.559184907
510298.2508,170252.5922,26.78680058,70.14229798,20.69487209,13.83385102
507376.6794,170054.9842,43.66666789,89.13137844,25.4283498,10.20929858
535223.9248,171957.1749,40.22486914,91.19852602,14.39567486,8.160676275
530339.3534,157550.5809,37.93614761,73.08233235,20.7862401,17.29642327
544571.9951,156793.7488,38.1468195,66.26213321,26.46970254,12.15607271
553538.3737,187621.5018,30.58677553,42.00609207,25.43828805,13.04786382
514800.9114,168990.8849,44.48577266,47.59025179,21.95353595,12.88099544
555379.5192,155954.6575,56.73232912,90.22761616,23.89337139,13.65154136
531079.5064,158666.652,60.78806382,89.76541764,28.48398023,5.006497033
515530.0951,163813.2159,60.44780193,50.2536062,26.33811195,7.394717073
550747.1503,157169.5515,28.52839995,84.91022028,10.72846138,19.36916394
502131.7951,197576.6242,39.75789626,80.40861069,21.95341291,11.81310919
533570.5626,180576.2396,36.23391907,98.38779837,22.11197551,13.65053472
543297.2921,172731.0966,47.10367756,129.137268,14.49704245,15.18836955
516798.6612,178972.0505,39.00764336,89.37065394,15.66520479,10.50008571
551809.5151,160076.9045,37.29247014,57.73013053,30.9835029,7.722468395
514417.0738,186583.0511,57.45495146,93.58473725,17.64400634,6.534911557
550392.457,198631.5722,41.18054108,48.95152453,19.45943015,7.967358287
504712.6978,160879.5711,41.49020349,130.5348014,17.20180764,9.246042909
509595.6555,161867.0055,44.95885815,44.34025421,24.47979437,8.953067873
522859.075,183289.8523,48.11432523,85.96294058,23.67614205,6.846786466
551243.3308,161836.8467,48.18347046,75.0467422,33.63065001,15.6827755
508675.1219,160672.3755,58.62564811,64.65799341,18.7808446,17.89446459
552526.2944,185171.7718,24.57260772,63.08490698,25.14154223,8.261185827
513783.8916,182839.586,43.89354828,109.0449064,10.67902739,5.152989663
527150.5039,164798.1655,38.77144644,89.16127157,13.49058082,12.23796245
521164.0643,192043.0527,36.38945508,71.19116843,29.98906384,18.05700059
507087.5736,159736.288,49.09336754,118.3049921,28.6304855,6.678742966
556658.5844,169965.8705,55.55851525,72.03297474,24.66335634,6.788859111
526290.6974,188249.044,32.89888773,93.37191029,28.75928671,2.52878389
541419.8757,182625.5545,60.24325005,41.48995193,15.54594909,13.03315364
534516.0606,182003.1929,22.8202282,42.8255529,31.91594198,7.999448272
530102.955,185882.3358,47.08313726,92.74380499,15.79085756,15.52055077
536994.6574,184090.8226,29.31177034,82.70150384,23.94499707,14.8999344
553900.5384,194342.1833,32.29873655,128.668339,38.63147164,17.97928158
541958.7425,180594.5306,40.72095404,57.36698731,16.7077698,16.38604913
531948.8048,173057.8017,35.21412494,91.89293926,30.09071519,5.663069407
538711.1576,189474.0197,5.640680228,68.85656235,27.79830326,10.88415829
536383.6568,166665.7863,47.33763474,96.20571205,18.79821592,16.55721679
525987.2724,189181.6416,49.35712702,94.22009943,34.54018344,6.526558923
537485.8406,167599.2791,38.06723906,74.31186585,16.53003365,10.48780397
526614.188,176617.1341,37.12433737,56.48656801,21.7802348,12.27812589
545456.8627,188263.6993,35.52531888,66.51964735,25.84921417,11.80048586
558134.749,183244.6662,19.46241676,47.18043125,21.42657888,13.18284344
557591.9214,158856.007,18.19254091,84.11969237,40.65091567,9.281631078
549244.1472,175095.1855,49.64358054,10,14.45127438,8.254049115
536105.5338,191533.5002,52.77640844,60.47200849,31.70758206,13.80389152
544959.9193,199854.4238,47.16195418,97.60259412,8.425976115,11.28483175
510682.8977,176005.9092,44.55104417,97.0045722,5,20.45544873
528741.1074,158866.6575,49.39263478,34.69763052,22.31757892,7.558545772
515438.2859,171478.357,48.59332279,89.57247802,26.4223394,11.76715955
500209.6989,177046.5349,30.57814282,46.47048047,30.94048405,6.700638999
558004.2545,158304.2838,42.6695289,65.54215629,31.65016217,13.46441377
551830.9137,193891.6542,36.4471276,94.14900533,23.19990375,11.1694738
530821.9171,179245.5997,36.60564683,50.62149323,24.9901981,14.09805471
515249.1373,173725.2019,53.68245586,110.6733149,23.45782822,9.143279374
541578.5126,172873.3027,58.8959368,81.42274981,31.15565478,4.643048205
526088.0651,156273.8842,11.84389163,86.56770946,14.58742173,17.10599085
548200.972,178349.403,36.93910892,101.9306193,18.01131361,15.59818212
559971.0866,176400.9237,36.31075946,97.26188227,27.13692792,15.77224096
520944.9564,170564.8366,53.93765932,95.08072686,28.31667837,15.55609235
514664.1826,184640.4781,22.59549388,58.55664499,30.07470883,12.39787819
516042.9493,173496.451,5,47.22681192,21.57690297,14.44598534
505600.7747,180729.3802,49.85122121,67.94301235,19.01133262,8.373806445
523642.7718,194826.9091,51.55520723,86.86019851,26.22281447,10.33222992
501045.5032,171374.9015,18.59194607,42.86023235,15.4193441,16.54115463
506863.7334,172906.5728,38.50717941,89.57139461,31.99763226,20.11903166
516301.7448,193965.6787,58.36217686,84.36174535,18.98246574,13.31306439
509591.7666,171114.2269,27.06347344,70.45480574,20.33986661,2
543929.546,174771.3305,41.21261925,76.53807657,26.50774258,13.42119166
506336.2875,191036.55,46.09554741,76.62776367,17.64220111,17.67508688
551959.6463,181634.0106,22.86842117,86.04032841,15.10418208,10.78456287
513266.8702,197024.8632,33.23389784,93.66045261,28.9165976,7.984166835
506515.437,176179.8323,19.70996358,146.7858585,15.74157574,15.8437535
500606.3987,176556.1884,38.02561903,79.22698367,23.55898269,10.58189708
542912.3003,156931.7767,30.50807953,58.89724926,22.12911106,10.55329142
515397.0048,163878.6424,42.49222846,27.34538448,10.6036953,5.320826082
530569.9163,179299.9692,47.61790255,39.80092178,15.71957044,5.400481227
506696.9628,163419.9787,56.6635456,56.06576363,24.12784772,15.34392224
559117.7554,175411.2528,67.98736915,92.23601529,29.39794346,7.054407851
507523.0843,167749.2731,42.49239821,65.12815076,17.42711262,19.07502842
524715.5556,155936.5999,36.20115816,85.16820202,16.68419663,19.97667717
551098.9701,176379.9242,35.50401826,56.69873986,25.78817423,7.825023145
514693.2169,184082.1492,28.42160418,86.38603476,26.81104707,9.238131458
516018.3071,170220.5163,45.37785624,96.81037863,27.60413046,14.82008517
548509.971,189943.7133,34.06150894,64.94480915,23.32472419,18.10821678
516400.3794,161572.4269,46.21662693,85.87451609,18.81713956,12.67561916
500172.2787,159108.1281,28.80368172,63.98988565,26.70217497,9.395221975
525674.8232,197067.8672,34.40707925,44.20319923,21.49656729,10.45406897
500752.1126,196474.5446,45.18824101,88.84239235,26.02601863,12.44851237
554587.537,173294.4912,38.50113674,85.31870157,18.88728407,9.849282191
538508.7935,173896.935,16.95614273,89.83645711,20.74037875,16.87856084
534980.856,193296.6011,39.81768618,98.88831387,25.21240417,9.224787424
512095.3707,178873.4503,30.37871523,68.7797812,9.657389551,13.83655067
541996.7711,160270.1205,54.1771542,70.6212879,30.03238265,15.04754805
540635.2786,160169.3049,51.65333365,67.87794254,21.69772697,12.03950622
503627.8144,160900.8832,12.60483527,83.6322059,5.090548968,11.09514904
552850.7918,190134.4342,49.61798675,71.53131327,23.01397455,11.90327755
534764.8018,182085.332,44.67159504,78.14784556,19.40027668,8.515000781
547548.0129,168489.4786,22.19148637,56.98390533,15.74608554,15.09932468
515774.8443,162293.3039,50.53988143,49.31012166,33.7467039,11.4772117
507322.868,160555.8584,24.64138486,52.28183272,27.02200744,10.99322705
542146.9744,188362.4379,53.74453738,85.41477112,21.05228505,7.618334031
547632.9612,194863.8156,32.24573963,73.92845296,22.32676724,19.79191488
523162.012,178898.5274,21.7834324,62.66155596,23.60249975,15.42885312
501421.5365,189771.9544,65.44897485,91.58344251,12.22978447,6.159736707
549095.2415,167740.7782,21.44405799,111.4457054,37.77288687,14.26101264
512365.6344,181354.8707,30.32771053,62.63070275,22.26688163,9.562907947
520341.9165,174711.7482,32.68095511,47.90015467,32.85083655,8.364868566
537693.8605,158946.2386,34.53197966,98.62811919,16.9115461,9.072417399
505997.2832,176931.5049,48.38537651,75.38572598,25.5205368,14.07521426
504319.746,193105.4037,40.69494323,70.4155882,14.89883765,11.42390593
501542.2263,157330.2133,52.05163453,100.4438213,5,11.79756812
554998.3916,176469.769,44.46300613,68.43634893,27.42612818,13.13420659
518682.9647,194296.8384,19.9240006,84.92653636,23.16971232,15.75571779
539639.5289,190553.2368,46.59828663,79.00662953,18.81843696,21.24713066
559354.1149,177205.2491,42.80567827,156.1125098,5,10.94639147
540167.0476,162710.5088,32.50445595,71.64268503,19.17664632,10.30054069
531505.6878,193183.6788,64.88470399,98.42041571,23.64167284,12.42419462
531255.196,161891.0562,47.30017736,68.73356191,15.53617095,14.81999729
522615.0289,167456.9321,51.30072092,86.2510624,22.79123836,16.38885266
535986.7794,160592.3836,51.71887555,70.10049841,18.19176927,8.018491705
557527.4834,175655.4101,34.95935784,94.88506614,14.7898162,21.69989264
547282.642,183313.9068,47.60062172,72.60803043,21.14614641,7.286846706
525453.597,192220.324,43.79232284,87.5875008,8.981032914,15.56478045
519946.6897,175760.1924,33.31569498,56.10011054,25.00857653,15.00550504
553011.8918,198682.4122,25.3410052,55.08404821,22.59010826,6.393935039
508147.1495,181813.5644,40.29077917,27.94822531,25.62944738,13.07765157
550975.1154,182198.4516,47.04315219,84.14505178,28.77158742,5.015158902
515304.6057,162887.9613,40.1949152,58.77518244,20.48380576,8.682604198
542937.7541,163555.2216,37.81226384,129.887406,5.872537905,11.73206058
548373.2348,180948.1771,40.32829588,63.19197264,20.45960172,12.56630635
528619.791,187439.5732,36.556249,106.1600424,15.12976528,16.98019757
511537.0386,164211.8009,58.59183138,103.6091203,30.59614909,9.230306779
550686.0646,176780.7955,43.24288992,68.84971127,19.77511654,13.45528562
522050.5007,171029.0028,34.16244806,56.58162824,27.04804174,15.70324601
519240.8156,174744.369,18.30368628,71.63271864,30.76606937,11.76760655
530600.9709,164995.8922,37.63349715,103.3724445,17.51367454,11.97835104
526105.1745,161332.5289,33.078113,132.1371765,22.45302124,6.171828795
540983.133,169422.5463,32.63246863,44.12916075,22.23541191,5.528735111
508231.8685,194101.25,51.31133558,75.35694187,35.2376142,8.635116364
526141.3792,191235.1592,40.95682793,59.8869478,29.59670599,17.56787134
553502.1087,159574.436,19.81065722,65.95700821,15.61461481,17.58347474
502163.7626,158951.3831,47.42598216,117.6715898,18.33600591,16.99338655
527440.3,177182.8053,21.0155601,55.76070761,19.21656371,13.4847033
539631.918,167482.1991,48.31983784,34.8149981,17.12638206,14.08828259
553262.6652,192054.1608,34.29909712,80.05060666,20.10109806,10.35651205
535627.1736,176878.1531,41.04288654,84.48949824,18.82012783,10.50995289
549469.0563,193371.8483,39.70112054,64.47311376,22.21799909,3.873403693
513361.4611,159868.9468,38.222478,57.96603147,21.30872301,12.83795359
521168.5662,198653.4685,42.51428742,79.00847967,28.9223268,13.88469424
556527.9364,189519.5604,40.98261077,41.25241049,17.42937777,9.53366393
553158.5068,187934.4453,62.43675236,85.54417664,11.98501672,15.65021926
533477.179,197309.7273,42.68738094,66.30715506,19.04048187,16.91450364
528529.3003,176163.6233,42.96623723,109.6751458,18.32055869,7.50784867
527064.0435,161700.0011,31.48574723,82.96035007,30.83983982,21.2400626
503527.3797,177360.5336,44.57074028,71.16325248,27.07233579,14.17808677
553542.6262,191685.0728,27.71690727,69.25755245,29.78716994,18.2049415
549088.9705,193679.4332,53.80153276,26.65714651,27.77545983,9.247545848
527375.0687,176984.5568,22.18781849,71.8972101,10.1661407,17.80353103
516766.3984,187953.5999,29.87609569,69.91883659,16.88473229,14.64770437
520575.2364,166112.8715,20.45040621,76.28543237,13.00831411,10.82678609
507389.6352,165374.6169,45.03572491,70.24255593,31.40263403,7.600193082
543307.3845,181381.6799,34.91351809,110.7077197,27.0400951,12.04044449
533400.1914,173978.8026,48.2311277,68.2767845,24.38978586,15.11643485
514046.2054,162247.3584,28.29291058,53.90233565,18.58761718,12.30759622
537380.3343,189261.3122,46.37770597,33.38218111,19.26513296,12.35430842
558753.8129,178946.6351,46.95803946,63.85197937,16.83927591,10.04998516
507343.7081,178417.6538,42.54157346,48.82408448,25.89922568,6.707759298
527509.1006,163518.9284,40.37048199,42.55194107,22.62203912,12.7097001
529649.5293,165851.3286,41.6463902,67.20616855,26.16280242,8.280516008
510007.8328,186171.8548,29.07168986,103.4571567,24.51157015,15.80428976
531894.8127,193335.6387,27.09676556,98.37559173,26.95325931,15.36072143
536358.6355,162974.5466,46.52647122,42.95014103,25.09932782,18.67784923
509440.6723,191555.5575,35.57570776,75.91719284,28.6125871,10.49061871
509283.4339,190464.2825,45.44070355,85.57847809,26.43846729,11.82981105
551380.9229,191671.0318,58.61186152,89.61727667,18.91442934,6.112656416
518683.2462,181178.4716,34.51410952,115.0915736,24.93554304,9.780189973
537820.0032,170832.8908,32.79891562,45.75806769,23.85567116,11.97705722
537606.3845,189695.9415,36.10860149,52.85438379,20.85686782,12.3125887
550350.2525,176597.544,40.4676535,58.43482768,21.89641995,10.47922022
544393.6779,164983.8837,47.3696657,84.15891802,28.04105359,9.494975249
550434.586,173107.4042,39.65935713,10,25.24541394,12.97425433
537512.8874,175597.2579,64.94256405,69.28334856,27.5836907,10.80490926
526967.4296,177740.5319,45.05019418,30.44017313,22.24116011,17.24259353
523613.9913,195390.3609,49.36989267,74.94182424,28.89892641,13.00975828
522741.786,173502.4256,39.55767498,126.7519751,26.64101669,9.865164333
525103.5859,167816.4868,52.14197475,97.52508938,17.16268421,16.33391957
507758.5551,198305.6581,37.53672464,44.3442297,19.85202333,7.975151327
525437.5023,165887.6686,32.26931562,64.53413487,16.90177312,10.43443972
523366.6944,155500.2331,50.86413785,52.7554308,15.52316631,7.807087953
502074.2998,193241.9458,39.31253744,107.3642949,38.07785848,10.98351824
516507.8453,197950.0597,42.94317636,19.95468878,32.00864079,17.49266277
545114.4185,185695.9376,51.78259277,64.01921842,28.93404327,12.74988666
534676.7343,173344.2344,41.66780192,57.58611712,24.69392395,5.087917316
548370.0498,179468.9608,38.209015,45.66984761,18.74773384,10.4665045
532561.2827,192440.0707,33.57524435,116.4634005,15.35076782,13.06698611
551245.0259,194840.3148,52.74017019,35.84558952,20.7413338,13.1624151
547764.026,159613.6649,35.89928325,45.142992,17.67818992,11.30240094
505897.0742,194059.8523,39.38679422,114.8883242,26.2831271,15.0766813
558620.3821,182780.7417,43.44289195,72.51025709,22.91235263,14.34311642
500884.8468,156452.5348,43.39342243,70.61225992,27.13776155,11.39311122
535810.2823,159881.8566,52.16439493,59.36637865,23.45435685,12.94937509
547550.6906,157049.0396,39.16217049,74.94543462,11.85614685,11.43764755
519913.6484,197685.1358,56.51661502,64.27097036,20.96566343,12.22465535
535914.1875,174193.3056,37.01491877,56.63460693,24.32536327,12.76285505
521727.3519,187202.7034,44.44913962,39.96455366,23.64933872,16.06430465
503636.8985,155077.2804,37.79471121,76.00626047,18.67221549,13.88969941
500507.6911,190692.7385,65.11767978,60.07379159,19.05989726,12.01295237
505691.7218,176691.5924,35.79235923,63.27183925,18.0096449,10.38159042
505904.5756,196562.1201,36.87761711,91.49160481,11.98011411,14.65252295
536653.3866,178440.3871,41.37689187,62.35708997,21.82553766,13.26980007
531551.9139,190496.0067,36.79871881,72.2524819,26.67489344,11.61590298
527327.798,183326.0011,43.77385768,116.842373,19.1455634,10.78188842
541515.2885,178424.2313,54.74905903,84.59094098,14.54821956,12.2625239
501009.5682,197670.9885,41.76765283,61.50605215,27.96619025,9.330651716
516259.0089,177301.965,42.21123761,47.57114701,30.17651932,6.23119387
546643.5639,195157.4764,37.25020143,71.68439375,19.35714854,18.29456686
554598.6264,156623.4934,33.93911627,94.69284652,16.37275618,18.40763565
526300.1958,184583.848,41.15835721,60.24737921,21.13092466,12.60307172
504889.0388,196024.7711,40.09119088,73.91726004,23.68515458,14.15831157
547923.7244,195467.3898,54.07914047,59.61041124,19.30306901,11.14519979
553110.226,176827.4134,28.49106489,64.80661146,12.58015164,14.09337608
524819.6162,176244.3725,57.45441635,43.06564199,27.7639852,12.49938399
514601.3152,191473.1046,38.23821876,80.25978625,23.45313127,12.84466014
502638.3001,170075.7148,41.78241622,77.09218943,31.2930705,8.144184599
535464.9693,197172.2641,27.22196185,110.350938,22.25396099,19.21408033
554592.1694,166280.7854,46.74324203,76.08349215,30.83382254,7.648484186
540673.2815,158347.9022,28.47428341,55.54917607,20.64145004,15.45000914
519034.9159,189736.5779,44.48068356,109.6713118,18.37430652,8.890290963
538573.2995,173212.5915,43.30839289,82.47066679,18.99863507,4.216555913
549924.1044,171009.9816,36.09254668,78.08763319,32.94557148,15.87464921
528549.8036,169440.948,15.21670843,72.99747166,20.87443138,12.77072442
549184.9094,199119.9005,65.92749623,77.1256874,31.48954056,6.657517861
523514.5806,180725.4494,27.34970325,51.70448535,19.23161489,14.77254175
520910.3407,199636.1499,43.27296208,71.17536475,13.69234004,10.6836183
534979.3176,170461.1445,31.24232738,67.73646129,26.19365527,19.41329816
527881.1851,173628.6157,52.57604065,82.13669564,18.1515807,6.498895788
558626.7152,164529.3214,35.44616398,101.1315865,23.82197664,9.605592265
530983.3654,174366.3852,30.97630272,97.37020006,23.20605652,15.41941578
523110.3217,157790.2404,47.14188065,86.00051225,23.11731886,10.4290596
523696.0126,155025.1033,24.73651472,30.1321934,31.89143638,8.869392473
532876.397,175388.3064,35.04065666,62.34899753,23.51370305,13.04616627
521294.7223,188571.0766,48.28294181,27.66938773,22.71743025,16.53355646
543374.3961,174667.9325,58.08211134,100.2739144,19.87137789,11.92919243
522839.7757,178310.243,28.45106136,70.20971393,25.22743784,11.28112398
523048.6632,175052.7153,32.66129367,69.54130061,24.67606627,9.101204585
537018.395,178706.1926,44.22565211,56.07898615,19.59129453,10.32978678
503650.8124,189902.1821,16.03092279,104.8230899,27.65307089,7.673206717
539321.2951,191170.3831,56.29148972,75.7647747,20.77219531,17.02270987
530298.333,192712.612,28.00603478,70.36505701,25.48095373,14.96460888
527181.5669,164559.3459,34.75108087,76.35628612,14.04313517,6.97803154
543155.1794,175603.0005,43.13013262,78.27515036,27.48155977,9.844825685
545495.3469,192395.2563,40.61483978,69.85744274,17.69165799,15.11942061
550775.6518,197384.5559,28.43660785,104.7902797,26.05249614,14.73551451
522488.1872,179434.2522,60.65750676,104.533451,29.68516148,11.72836607
519622.2615,177184.999,9.098410111,75.57370994,24.46014003,11.11982916
542860.5261,189406.7647,26.53590852,53.78367408,28.9156019,12.10278287
534908.2915,199626.2441,32.35870196,81.40111455,15.52953432,10.33106918
537908.0928,174166.9489,28.60354509,58.3476366,21.50373422,16.42035775
533331.3744,162429.4855,54.63464272,108.9047029,18.11332164,14.92141969
546361.5814,192543.806,20.09987567,112.500562,18.03517097,13.2681557
511402.4533,186969.1344,58.68955639,91.24601532,12.53158222,7.751823562
533342.728,161528.4097,36.66239556,44.22520377,22.48315369,9.661643822
509486.1073,169557.9184,23.66868799,61.59439496,27.6442383,9.609304721
524435.1164,179895.0527,14.78915423,68.23541206,29.59753575,10.65468566
539839.6294,187915.9502,37.41843293,52.233057,15.66059208,12.8239145
529584.2965,190129.0963,31.57635871,65.67907258,19.12151743,18.42258961
522775.4922,162007.9116,42.83793789,79.07274069,17.55562402,12.81064002
553098.2001,164753.7802,34.59313267,86.439455,17.14533587,6.597510067
546369.5429,188485.5131,51.46963205,105.4586993,20.22025992,14.82831839
531577.4471,160225.0568,38.29010565,72.7265093,22.11821811,6.712497158
557003.1893,177417.2108,34.9130987,65.76864577,20.25927104,13.92126897
525461.9174,179569.6469,51.6790515,41.07131963,13.64459599,10.35519281
547284.3757,170270.9546,42.73803416,81.95996462,27.81431507,14.39489593
510076.1744,190835.1296,49.29558004,61.96197061,23.06806438,14.20695062
517147.5486,157493.7115,53.78392861,68.07367088,24.36150029,12.78008246
520285.1349,189985.0023,36.47439493,59.14892245,24.70729066,7.923786967
506349.2452,184071.4737,40.45897454,59.85655863,25.69873281,9.603981893
530108.2889,177824.7909,50.12564732,91.24626028,22.92096911,14.136546
511535.608,194256.7714,10.59212797,71.88335454,17.00042512,12.80931129
538051.1534,164101.0897,38.77879174,112.3583881,31.09172384,19.3733891
511405.5416,191034.8316,37.30159176,45.35878806,25.830767,12.6429911
507410.3754,163449.8543,44.48862884,104.5729834,16.61374657,15.19486912
558145.2037,199570.0744,30.38668179,60.98514394,16.69946931,10.47988132
539494.4183,156474.4146,53.14536838,71.93225656,33.93956205,8.655128609
556187.0549,179893.8767,31.14684379,85.67542825,21.02536073,16.6588021
529393.2675,162560.7566,34.49179259,98.97926189,17.93477682,9.191410345
502004.1478,173358.878,32.02708043,99.96447572,18.81773642,6.345006904
534462.2702,161657.6002,54.75858215,99.47929653,24.7060345,6.694973832
533499.7332,163722.1453,14.97307888,68.12187584,19.1465678,13.47926593
500898.5364,157744.1229,61.44255976,118.6436249,22.80011989,9.330591614
551674.5227,155360.1595,57.68044651,88.70127583,35.8559441,5.959521627
537198.2408,187368.7649,33.22161595,10,12.57298047,19.6964495
544681.4702,175405.724,52.3230853,74.81181912,19.56419219,3.265271419
529635.2664,157051.6483,41.56107803,64.46008727,22.36789832,10.35933552
537104.1463,197253.6418,59.83493614,66.15928824,11.41609345,18.48857756
515448.1936,184952.4565,51.40784449,89.90712534,25.10237099,12.23754733
558425.4661,166892.2909,66.3177349,81.66920859,27.37171328,21.84950052
524043.2005,174741.2816,21.25423948,57.0915352,13.66945901,15.13174224
509739.5973,177017.0007,42.29614426,111.575623,21.51157762,7.284515846
503354.9251,180646.7517,19.31075808,41.87246993,23.09866828,15.00030353
538170.316,193585.2625,33.77543562,40.18393611,25.44830386,9.735167023
559002.7911,181545.5127,66.99583359,46.84826639,38.01370525,10.98435722
553747.6698,199042.6767,45.61840542,85.10725069,17.55220691,7.982229481
542126.274,187706.409,51.81449404,83.18481025,25.22433981,9.385709907
559435.8757,199483.2739,46.16726352,53.69151454,21.23511339,14.89993257
543369.6957,179783.7118,45.40554092,59.12039512,20.21100177,8.372334258
520355.0674,185530.2135,33.7318249,73.89770707,22.09727239,4.259829405
536073.088,188205.4357,31.4962912,47.2875746,24.46456182,13.64040772
504785.9985,188963.6166,33.41010798,93.96619213,22.05776987,11.01997147
513300.9494,156099.3333,7.235271356,113.1569302,23.65226323,15.67867075
525052.4142,160736.3444,39.01553711,69.56207389,21.51768566,8.932164292
512109.1096,165247.5074,42.87820027,82.66873535,16.37801513,16.08807985
557210.0609,167217.2521,32.56935969,76.71520362,26.95319823,14.85871138
559735.8516,195741.5685,38.43181877,108.1905533,28.16049307,14.06427421
522256.1552,187517.1451,46.300584,122.5269273,27.88757041,6.600460245
542553.7392,161447.6725,50.61762843,65.06455783,26.04614072,11.76154334
524466.2438,174185.9765,25.62628363,74.8140672,17.34471052,15.61117128
508370.5523,165940.4695,30.46269111,95.46146946,16.2790489,9.78606258
520215.6109,192343.8641,49.03551323,82.63088002,27.49563671,3.607865572
514002.3019,196300.8644,47.0680866,51.21387389,14.77495247,9.291875746
519684.6932,162393.0562,56.132785,28.78143921,17.88761574,8.207164593
512901.3013,173745.6852,55.63510357,59.07688651,34.87677234,9.571856539
506740.7071,197877.6643,68.97847798,82.20604478,25.0471955,6.220412951
513045.7058,184569.0249,36.48680959,64.15792126,22.95663085,15.0972411
554345.4219,194064.3591,58.94276805,47.6410671,10.88839856,14.43295267
505113.3005,171096.2179,28.95982355,59.50298851,17.97311252,8.367452079
519485.3986,164436.6065,68.72863417,119.779806,27.0162258,10.26749626
531706.9937,186108.6678,45.45636279,45.79720625,13.10018288,8.507376691
521270.7594,161184.1851,46.50423955,66.14175988,24.41606716,13.94518332
531056.4257,192795.5854,51.87910745,61.10781616,13.70721571,7.991426003
502605.2036,188967.6721,23.73564044,122.9162483,18.25674002,8.576449269
538914.178,168720.7986,27.10293859,37.19967526,12.55938745,12.39976781
533808.7281,177442.0184,41.38808335,54.38026226,22.57064767,8.609445574
540857.976,190963.7255,44.14863484,75.63173349,11.79615588,18.70656273
534035.4689,197070.9644,64.99064705,78.24087807,21.49729017,9.120398695
526274.2149,170847.2223,28.60960126,102.0825145,25.83258913,14.93027668
521008.4925,190549.6318,58.48231582,99.49994165,23.19915875,15.53001446
513586.1114,163751.0186,36.81292893,56.44467285,24.78891533,6.385482641
530004.0636,195659.3063,36.6457118,81.88198252,23.35501039,10.94825835
501563.1471,185881.2505,38.03388577,69.71816578,21.45455321,8.516676468
519694.4497,161873.2694,36.33667433,62.60303837,21.58930999,15.6204406
540672.3376,188292.3015,45.83845991,99.45060685,23.75822168,11.69143704
506523.0224,187582.5952,35.26068302,80.40745324,15.44913194,15.56147767
503773.4745,188403.3856,23.07451364,113.9105194,19.62418037,18.5271665
539130.7163,170519.4838,36.78628701,85.94763602,34.20419092,18.90483498
523866.4833,188291.0112,45.47966795,97.2291375,24.90838012,7.707968494
548109.5022,192195.6526,23.17206395,10,29.49490286,7.282285267
556238.6782,170620.8009,46.98195995,76.31199106,24.04220517,7.275906682
557422.4272,164358.095,54.16623569,84.89883661,17.60853131,16.53961889
525535.5712,194954.5965,57.75916984,87.20723293,20.17225597,15.00768238
515859.6335,182931.2329,44.05196792,112.7657359,11.54625081,14.71779562
536516.8243,175717.4226,18.34419226,89.59942844,30.24652113,14.19556398
537691.5756,194588.4758,47.77144003,43.84254009,27.37263744,10.3618038
537340.6962,161120.254,51.60605592,87.63340946,16.98148418,12.35831356
519306.7168,191476.3073,31.64158994,95.10651862,26.58556545,13.34336505
503825.1042,177086.9574,39.12780462,58.93340796,26.047465,12.45112254
512600.2903,156913.5918,45.80319341,63.90191487,22.46341513,9.410922454
509265.1657,198767.5709,61.44712543,93.88331922,24.85691621,18.43885366
507434.0207,190013.0034,36.92980375,74.30977937,25.42022419,7.199009383
555576.9993,164664.0121,50.69507071,101.6032016,24.30735709,10.326007
500830.8588,196566.3011,43.79557148,78.91511129,22.90688011,17.84639942
536111.4644,197090.5501,42.39313036,19.72744652,22.51455937,15.71780879
556848.4277,191020.952,55.96563373,75.75987113,18.59622564,6.921724725
521603.1876,160722.6695,30.02293256,64.37426821,27.45014308,3.23338532
531625.8854,163387.16,42.7648768,89.72879881,33.8886017,7.879874445
541747.0198,188931.4821,40.32622334,84.92429133,15.28032415,12.47697059
519030.1817,196121.2597,21.91696051,50.78636298,22.20629958,12.24399521
528659.1193,164675.8162,54.79100003,79.31243724,18.07879959,11.86667704
549026.171,175737.2526,49.94820612,87.75630526,25.30256192,14.30209891
544721.3399,161965.7282,40.40655285,85.45991718,24.55904693,12.10773734
548506.9647,176510.3529,36.86345207,98.78633228,22.80818771,15.81479749
559240.4098,183913.8109,40.00266291,48.80211768,18.45148196,15.03018051
522219.6485,155834.97,48.48845891,70.45938452,19.16213929,3.36719865
544825.4758,183931.7236,40.63474157,18.66337176,17.43617067,12.35272466
536167.074,183788.7467,31.98999588,103.86328,11.6705823,11.14167512
539996.286,175475.3819,33.79504512,77.41475005,29.37487622,13.09631369
544392.4343,195293.1018,39.85450753,72.2054255,26.0119473,11.03525839
544983.879,161066.8558,28.80888217,71.79858242,29.74170617,5.5536513
553144.709,157309.0324,43.99988479,87.006126,19.90710077,13.83234995
520959.3005,177312.4022,30.48380481,101.0168705,24.94024338,14.77993737
